group,id,year,value,coverage,long,lat,alt,x,y,logmax,mean,PM2.5mean,popdensity,Temperature,Precipitation,Vapour Pressure,logmean,Ts,Ps,longs,lats,alts,pds,VPs
ES1619A_2019,ES1619A,2019,60.417,85.75,-0.3683,39.4781,11,726357.3786,4373140.442,4.101270522,23.52,13.862,215.1004085,18.50833333,34.4,13.95,3.157851123,1.585608432,-0.848691426,1.064615639,-0.787834831,-0.993873742,0.02528404,1.465595661
ES1619A_2020,ES1619A,2020,114.292,92.9,-0.3683,39.4781,11,726357.3786,4373140.442,4.738756577,22.752,12.737,216.6497527,18.8,38.65833333,14.35833333,3.124653054,1.718722608,-0.716536581,1.064615639,-0.787834831,-0.993873742,0.032110828,1.710403695
ES1620A_2017,ES1620A,2017,133.38,90.96,-6.1145,36.6609,49,221618.6274,4061776.138,4.893202197,30.26,NA,96.36453225,19.65,34.78333333,15.46666667,3.409826708,2.106655343,-0.836794904,-0.872411265,-2.149075958,-0.87577843,-0.497895136,2.374882652
ES1620A_2018,ES1620A,2018,74.571,89.86,-6.1145,36.6609,49,221618.6274,4061776.138,4.311751692,25.633,NA,96.47006921,18.66666667,56.76666667,15.26666667,3.243880584,1.657870415,-0.154555212,-0.872411265,-2.149075958,-0.87577843,-0.497430114,2.254976675
ES1620A_2019,ES1620A,2019,92.838,92.33,-6.1145,36.6609,49,221618.6274,4061776.138,4.530856039,24.141,NA,96.85955906,19.075,28.25,15.225,3.18391164,1.844230257,-1.039553023,-0.872411265,-2.149075958,-0.87577843,-0.495713927,2.229996262
ES1620A_2020,ES1620A,2020,110.7,95.08,-6.1145,36.6609,49,221618.6274,4061776.138,4.70682384,22.699,NA,97.28823853,19.24166667,39.84166667,15.75,3.122320871,1.920295501,-0.679812533,-0.872411265,-2.149075958,-0.87577843,-0.493825061,2.54474945
ES1620A_2021,ES1620A,2021,83.417,91.51,-6.1145,36.6609,49,221618.6274,4061776.138,4.423852126,21.755,NA,97.60797772,19.00833333,33.25,15.39166667,3.079843616,1.813804159,-0.884380993,-0.872411265,-2.149075958,-0.87577843,-0.492416212,2.329917911
ES1623A_2017,ES1623A,2017,102.792,90.14,-0.4669,38.7064,534,720264.9738,4287242.175,4.632707529,15.119,NA,212.457966,17.16666667,30.98333333,13.38333333,2.715952231,0.973283235,-0.954725647,1.031377873,-1.160712077,0.631490687,0.013640795,1.125862059
ES1623A_2018,ES1623A,2018,106.75,94.25,-0.4669,38.7064,534,720264.9738,4287242.175,4.670489652,13.575,NA,213.313266,16.55833333,53.98333333,13.075,2.608229866,0.695645098,-0.240934309,1.031377873,-1.160712077,0.631490687,0.017409455,0.941007014
ES1623A_2019,ES1623A,2019,51.292,80.55,-0.4669,38.7064,534,720264.9738,4287242.175,3.937534795,13.333,NA,215.1004085,16.84166667,36.05,13.1,2.590242165,0.824956013,-0.797484656,1.031377873,-1.160712077,0.631490687,0.02528404,0.955995261
ES1623A_2020,ES1623A,2020,111.333,95.9,-0.4669,38.7064,534,720264.9738,4287242.175,4.71252571,13.028,NA,216.6497527,17.15833333,39.225,13.29166667,2.567100887,0.96947997,-0.698950417,1.031377873,-1.160712077,0.631490687,0.032110828,1.070905157
ES1624A_2017,ES1624A,2017,163.417,80,-0.6828,38.2422,44,702786.0947,4235227.176,5.096305216,20.043,NA,212.457966,18.23333333,21.59166667,13.85833333,2.997879966,1.460100782,-1.246190443,0.958598626,-1.385008588,-0.891317287,0.013640795,1.410638753
ES1624A_2018,ES1624A,2018,88.333,72.05,-0.6828,38.2422,44,702786.0947,4235227.176,4.481113764,20.149,NA,213.313266,17.61666667,38.58333333,13.45833333,3.003154659,1.178659389,-0.718864161,0.958598626,-1.385008588,-0.891317287,0.017409455,1.1708268
ES1624A_2019,ES1624A,2019,51.208,70.14,-0.6828,38.2422,44,702786.0947,4235227.176,3.93589577,19.465,NA,215.1004085,17.89166667,26.99166667,13.525,2.968617981,1.304167039,-1.07860465,0.958598626,-1.385008588,-0.891317287,0.02528404,1.210795461
ES1624A_2020,ES1624A,2020,142.167,86.34,-0.6828,38.2422,44,702786.0947,4235227.176,4.957002423,19.679,NA,216.6497527,18.24166667,27.43333333,13.89166667,2.979552077,1.463904048,-1.064897788,0.958598626,-1.385008588,-0.891317287,0.032110828,1.430623087
ES1625A_2017,ES1625A,2017,57.083,83.84,-0.4178,39.5094,25,721999.5757,4376491.547,4.044506349,22.137,NA,212.457966,17.69166667,29.65,13.225,3.097250417,1.212888748,-0.996104854,1.047929337,-0.772711003,-0.950364943,0.013640795,1.030936496
ES1625A_2018,ES1625A,2018,45.833,81.92,-0.4178,39.5094,25,721999.5757,4376491.547,3.825004356,18.683,NA,213.313266,17.1,56.21666667,13.23333333,2.927614019,0.942857137,-0.171624135,1.047929337,-0.772711003,-0.950364943,0.017409455,1.035932576
ES1625A_2019,ES1625A,2019,55.917,81.64,-0.4178,39.5094,25,721999.5757,4376491.547,4.023868448,21.931,NA,215.1004085,17.33333333,39.59166667,13.09166667,3.087901161,1.049348475,-0.687571135,1.047929337,-0.772711003,-0.950364943,0.02528404,0.95099918
ES1625A_2020,ES1625A,2020,107.25,90.16,-0.4178,39.5094,25,721999.5757,4376491.547,4.675162558,21.775,NA,216.6497527,17.63333333,42.95,13.25,3.080762523,1.186265911,-0.583347255,1.047929337,-0.772711003,-0.950364943,0.032110828,1.045924743
ES1627A_2017,ES1627A,2017,76.958,98.63,-1.2308,37.9756,80,655388.5404,4204584.271,4.343259818,19.891,NA,130.317334,18.525,20.06666667,13.88333333,2.990267368,1.593214958,-1.293517912,0.773869458,-1.513826878,-0.779437518,-0.348290826,1.425627
ES1627A_2018,ES1627A,2018,51.333,98.63,-1.2308,37.9756,80,655388.5404,4204584.271,3.93833382,21.009,NA,130.9661451,17.85,34.675,13.875,3.044950917,1.285150727,-0.840156964,0.773869458,-1.513826878,-0.779437518,-0.345432006,1.42063092
ES1627A_2019,ES1627A,2019,86.375,95.89,-1.2308,37.9756,80,655388.5404,4204584.271,4.458698282,23.564,NA,132.2611155,18.14166667,23.79166667,13.75833333,3.159720124,1.418264902,-1.177914749,0.773869458,-1.513826878,-0.779437518,-0.339726051,1.350685765
ES1627A_2020,ES1627A,2020,160.042,97.81,-1.2308,37.9756,80,655388.5404,4204584.271,5.075436281,22.848,NA,133.3837178,18.40833333,24.80833333,14.01666667,3.128863586,1.539969287,-1.146363103,0.773869458,-1.513826878,-0.779437518,-0.334779592,1.505564322
ES1627A_2021,ES1627A,2021,111.708,99.18,-1.2308,37.9756,80,655388.5404,4204584.271,4.715888324,23.17,NA,134.5920622,18.31666667,25.525,13.83333333,3.142858338,1.498133407,-1.124121779,0.773869458,-1.513826878,-0.779437518,-0.329455333,1.395650506
ES1630A_2019,ES1630A,2019,60.435,87.67,-6.0425,37.3408,50,230469.5305,4137022.502,4.101568407,21.31,NA,96.85955906,18.74166667,30.15833333,14.1,3.059176446,1.692099774,-0.980329032,-0.848140279,-1.820555497,-0.872670659,-0.495713927,1.555525143
ES1630A_2020,ES1630A,2020,99.608,89.89,-6.0425,37.3408,50,230469.5305,4137022.502,4.601242483,22.541,NA,97.28823853,18.94166667,40.625,14.53333333,3.115335873,1.783378065,-0.655502249,-0.848140279,-1.820555497,-0.872670659,-0.493825061,1.815321424
ES1630A_2021,ES1630A,2021,74.917,75.62,-6.0425,37.3408,50,230469.5305,4137022.502,4.316380834,23.23,NA,97.60797772,19.78888889,30.56666667,14.58888889,3.145444547,2.170043045,-0.967656649,-0.848140279,-1.820555497,-0.872670659,-0.492416212,1.848628642
ES1631A_2017,ES1631A,2017,93.125,98.36,-4.7303,41.6456,700,355905.6966,4611874.905,4.533942677,17.877,13.07,91.52228309,13.15,24.2,9.133333333,2.88351497,-0.859889103,-1.165242367,-0.405801568,0.259478155,1.147380735,-0.519231264,-1.422139941
ES1631A_2018,ES1631A,2018,58.083,94.25,-4.7303,41.6456,700,355905.6966,4611874.905,4.061873022,15.184,12.514,91.35727328,12.75833333,44.66666667,9.216666667,2.720242242,-1.038642424,-0.530071525,-0.405801568,0.259478155,1.147380735,-0.519958338,-1.372179117
ES1631A_2019,ES1631A,2019,57.208,98.36,-4.7303,41.6456,700,355905.6966,4611874.905,4.046693749,16.429,11.668,91.3478055,12.96666667,31.525,9.016666667,2.799048066,-0.943560868,-0.937915343,-0.405801568,0.259478155,1.147380735,-0.520000055,-1.492085094
ES1631A_2020,ES1631A,2020,80.958,86.89,-4.7303,41.6456,700,355905.6966,4611874.905,4.393930502,16.064,10.196,91.01092176,13.28333333,35.78333333,9.183333333,2.776580744,-0.799036911,-0.805760498,-0.405801568,0.259478155,1.147380735,-0.521484447,-1.392163447
ES1631A_2021,ES1631A,2021,106.667,96.99,-4.7303,41.6456,700,355905.6966,4611874.905,4.669711832,16.956,13.425,11.8,12.80833333,34.80833333,8.975,2.830621753,-1.015822851,-0.836019044,-0.405801568,0.259478155,1.147380735,-0.870507051,-1.517065506
ES1632A_2017,ES1632A,2017,79.875,100,-4.7467,41.6206,690,354483.6679,4609126.756,4.380462913,16.399,8.29,91.52228309,13.15,24.2,9.133333333,2.797220357,-0.859889103,-1.165242367,-0.411329959,0.24739842,1.116303022,-0.519231264,-1.422139941
ES1632A_2018,ES1632A,2018,61.083,96.99,-4.7467,41.6206,690,354483.6679,4609126.756,4.112233595,16.853,9.473,91.35727328,12.75833333,44.66666667,9.216666667,2.824528682,-1.038642424,-0.530071525,-0.411329959,0.24739842,1.116303022,-0.519958338,-1.372179117
ES1632A_2019,ES1632A,2019,50.375,97.26,-4.7467,41.6206,690,354483.6679,4609126.756,3.91949502,16.013,11.436,91.3478055,12.96666667,31.525,9.016666667,2.773400892,-0.943560868,-0.937915343,-0.411329959,0.24739842,1.116303022,-0.520000055,-1.492085094
ES1632A_2020,ES1632A,2020,81.167,84.97,-4.7467,41.6206,690,354483.6679,4609126.756,4.396508761,20.824,11.567,91.01092176,13.28333333,35.78333333,9.183333333,3.036106168,-0.799036911,-0.805760498,-0.411329959,0.24739842,1.116303022,-0.521484447,-1.392163447
ES1632A_2021,ES1632A,2021,104.458,98.36,-4.7467,41.6206,690,354483.6679,4609126.756,4.648785077,15.786,NA,11.8,12.80833333,34.80833333,8.975,2.759123471,-1.015822851,-0.836019044,-0.411329959,0.24739842,1.116303022,-0.870507051,-1.517065506
ES1633A_2017,ES1633A,2017,111.333,84.93,-1.1447,37.9936,40,662911.502,4206728.9,4.71252571,34.1,NA,130.317334,18.525,20.06666667,13.88333333,3.529297384,1.593214958,-1.293517912,0.802893512,-1.505129469,-0.903748373,-0.348290826,1.425627
ES1633A_2019,ES1633A,2019,74.833,88.22,-1.1447,37.9936,40,662911.502,4206728.9,4.315258964,29.191,17.504,132.2611155,18.14166667,23.79166667,13.75833333,3.373860443,1.418264902,-1.177914749,0.802893512,-1.505129469,-0.903748373,-0.339726051,1.350685765
ES1633A_2020,ES1633A,2020,115.625,90.44,-1.1447,37.9936,40,662911.502,4206728.9,4.750352196,28.468,14.738,133.3837178,18.40833333,24.80833333,14.01666667,3.348780649,1.539969287,-1.146363103,0.802893512,-1.505129469,-0.903748373,-0.334779592,1.505564322
ES1633A_2021,ES1633A,2021,88.875,96.16,-1.1447,37.9936,40,662911.502,4206728.9,4.487230888,31.416,12.951,134.5920622,18.31666667,25.525,13.83333333,3.447317317,1.498133407,-1.124121779,0.802893512,-1.505129469,-0.903748373,-0.329455333,1.395650506
ES1635A_2017,ES1635A,2017,84.75,81.92,-0.4719,38.3594,45,720889.4357,4248717.81,4.439705746,20.641,NA,212.457966,18.23333333,21.59166667,13.85833333,3.027279389,1.460100782,-1.246190443,1.029692388,-1.328378793,-0.888209516,0.013640795,1.410638753
ES1635A_2018,ES1635A,2018,59.25,92.88,-0.4719,38.3594,45,720889.4357,4248717.81,4.08176578,19.561,NA,213.313266,17.61666667,38.58333333,13.45833333,2.973537788,1.178659389,-0.718864161,1.029692388,-1.328378793,-0.888209516,0.017409455,1.1708268
ES1635A_2019,ES1635A,2019,76.167,87.95,-0.4719,38.3594,45,720889.4357,4248717.81,4.332928298,22.078,NA,215.1004085,17.89166667,26.99166667,13.525,3.094581638,1.304167039,-1.07860465,1.029692388,-1.328378793,-0.888209516,0.02528404,1.210795461
ES1635A_2020,ES1635A,2020,158.875,96.72,-0.4719,38.3594,45,720889.4357,4248717.81,5.06811773,20.275,NA,216.6497527,18.24166667,27.43333333,13.89166667,3.0093886,1.463904048,-1.064897788,1.029692388,-1.328378793,-0.888209516,0.032110828,1.430623087
ES1636A_2017,ES1636A,2017,91.375,95.89,-4.7339,41.6561,691,355629.342,4613046.725,4.514971918,17.939,9.322,91.52228309,13.15,24.2,9.133333333,2.886977114,-0.859889103,-1.165242367,-0.407015117,0.264551643,1.119410793,-0.519231264,-1.422139941
ES1636A_2018,ES1636A,2018,63.083,97.81,-4.7339,41.6561,691,355629.342,4613046.725,4.14445132,15.021,7.749,91.35727328,12.75833333,44.66666667,9.216666667,2.709449222,-1.038642424,-0.530071525,-0.407015117,0.264551643,1.119410793,-0.519958338,-1.372179117
ES1636A_2019,ES1636A,2019,51.167,97.26,-4.7339,41.6561,691,355629.342,4613046.725,3.935094793,16.018,8.42,91.3478055,12.96666667,31.525,9.016666667,2.77371309,-0.943560868,-0.937915343,-0.407015117,0.264551643,1.119410793,-0.520000055,-1.492085094
ES1636A_2020,ES1636A,2020,87.792,95.08,-4.7339,41.6561,691,355629.342,4613046.725,4.47497038,18.572,7.715,91.01092176,13.28333333,35.78333333,9.183333333,2.92165507,-0.799036911,-0.805760498,-0.407015117,0.264551643,1.119410793,-0.521484447,-1.392163447
ES1636A_2021,ES1636A,2021,123.792,95.89,-4.7339,41.6561,691,355629.342,4613046.725,4.818602738,19.911,10.339,11.8,12.80833333,34.80833333,8.975,2.991272343,-1.015822851,-0.836019044,-0.407015117,0.264551643,1.119410793,-0.870507051,-1.517065506
ES1638A_2021,ES1638A,2021,79.363,90.96,-5.9796,37.3472,26,236065.5241,4137554.943,4.374032265,24.824,NA,97.60797772,19.78888889,30.56666667,14.58888889,3.211810927,2.170043045,-0.967656649,-0.826936877,-1.817463085,-0.947257172,-0.492416212,1.848628642
ES1640A_2021,ES1640A,2021,75.328,95.07,-5.8337,37.3425,68,248976.6348,4136635.185,4.321851912,25.509,NA,97.60797772,19.78888889,30.56666667,14.58888889,3.239031331,2.170043045,-0.967656649,-0.777754421,-1.819734075,-0.816730774,-0.492416212,1.848628642
ES1641A_2017,ES1641A,2017,95.89,96.71,-0.8936,41.6353,220,675444.28,4611428.443,4.563201701,23.005,12.87,27.54877512,15.775,30.775,10.65833333,3.135711584,0.338138461,-0.961191148,0.887538574,0.254501304,-0.344349525,-0.801114114,-0.507856872
ES1641A_2018,ES1641A,2018,77.324,90.41,-0.8936,41.6353,220,675444.28,4611428.443,4.348004386,20.261,10.396,27.59613571,15.88333333,45.46666667,10.75,3.008697856,0.387580867,-0.505244,0.887538574,0.254501304,-0.344349525,-0.800905432,-0.452899964
ES1641A_2019,ES1641A,2019,68.78,95.34,-0.8936,41.6353,220,675444.28,4611428.443,4.230913005,18.726,9.646,27.77635743,15.90833333,35.6,10.50833333,2.929912933,0.398990654,-0.811450139,0.887538574,0.254501304,-0.344349525,-0.800111331,-0.597786354
ES1641A_2020,ES1641A,2020,74.302,95.36,-0.8936,41.6353,220,675444.28,4611428.443,4.308137869,20.315,10.485,27.88679562,16.13333333,37.83333333,10.7,3.011359529,0.501678731,-0.742139966,0.887538574,0.254501304,-0.344349525,-0.799624713,-0.482876458
ES1641A_2021,ES1641A,2021,73.693,96.16,-0.8936,41.6353,220,675444.28,4611428.443,4.299907815,24.3,9.31,27.54848174,15.43333333,37.575,10.49166667,3.19047635,0.182204713,-0.750157187,0.887538574,0.254501304,-0.344349525,-0.801115407,-0.607778515
ES1643A_2017,ES1643A,2017,141.833,98.9,-2.4667,41.7667,1090,544327.6706,4624011.138,4.954650309,16.837,NA,91.52228309,11.81666667,37.28333333,8.6,2.823578846,-1.468411039,-0.759208889,0.35725125,0.317992389,2.359411572,-0.519231264,-1.741889212
ES1643A_2018,ES1643A,2018,48.542,98.9,-2.4667,41.7667,1090,544327.6706,4624011.138,3.882429403,12.232,NA,91.35727328,11.71666667,60.44166667,8.7,2.504055469,-1.514050185,-0.04050377,0.35725125,0.317992389,2.359411572,-0.519958338,-1.681936223
ES1643A_2019,ES1643A,2019,47.875,95.07,-2.4667,41.7667,1090,544327.6706,4624011.138,3.868593448,11.48,NA,91.3478055,11.79166667,46.95,8.45,2.440606391,-1.479820826,-0.459209631,0.35725125,0.317992389,2.359411572,-0.520000055,-1.831818694
ES1643A_2020,ES1643A,2020,60.682,100,-2.4667,41.7667,1090,544327.6706,4624011.138,4.105647114,13.744,NA,91.01092176,12.00833333,50.26666667,8.633333333,2.620602365,-1.380936014,-0.356278851,0.35725125,0.317992389,2.359411572,-0.521484447,-1.721904882
ES1643A_2021,ES1643A,2021,89.143,97.26,-2.4667,41.7667,1090,544327.6706,4624011.138,4.490241822,8.158,NA,11.8,11.45833333,47.4,8.425,2.098999041,-1.631951313,-0.445244148,0.35725125,0.317992389,2.359411572,-0.870507051,-1.846806941
ES1648A_2021,ES1648A,2021,50.095,98.08,-5.6635,36.2339,189,260629.7564,4013181.923,3.913921203,18.073,5.853,97.60797772,18.20833333,42.825,14.8,2.894419112,1.448690996,-0.587226556,-0.720380508,-2.355397824,-0.440690438,-0.492416212,1.975196061
ES1649A_2017,ES1649A,2017,78.917,95.62,-1.744,42.176,350,603732.6402,4670081.048,4.368396667,17.99,6.404,61.99207136,15.01666667,37.03333333,10.48333333,2.889816048,-0.007958389,-0.76696749,0.600871267,0.515761803,0.059660754,-0.649348566,-0.612774601
ES1649A_2018,ES1649A,2018,58.583,97.53,-1.744,42.176,350,603732.6402,4670081.048,4.070444552,19.045,7.134,62.08721506,14.94166667,56.275,10.6,2.9468046,-0.042187748,-0.169813795,0.600871267,0.515761803,0.059660754,-0.64892934,-0.542829446
ES1649A_2019,ES1649A,2019,69.042,93.7,-1.744,42.176,350,603732.6402,4670081.048,4.234715015,24.225,8.656,62.38850347,15.00833333,44.99166667,10.31666667,3.187385158,-0.011761654,-0.519985343,0.600871267,0.515761803,0.059660754,-0.64760179,-0.712696244
ES1649A_2020,ES1649A,2020,68.708,93.17,-1.744,42.176,350,603732.6402,4670081.048,4.229865641,21.386,7.738,62.64618434,15.225,46.00833333,10.51666667,3.062736502,0.087123162,-0.488433697,0.600871267,0.515761803,0.059660754,-0.646466385,-0.592790268
ES1649A_2021,ES1649A,2021,126.292,95.62,-1.744,42.176,350,603732.6402,4670081.048,4.838596686,18.195,6.681,62.61565907,14.63333333,43.90833333,10.275,2.901146831,-0.182908449,-0.553605949,0.600871267,0.515761803,0.059660754,-0.646600887,-0.737676658
ES1651A_2017,ES1651A,2017,54.792,95.62,-5.7759,43.2561,205,274677.4309,4792996.767,4.003544198,24.626,NA,97.22368917,12.58333333,58.76666667,10.525,3.203802795,-1.118510928,-0.0924864,-0.758270213,1.037654654,-0.390966096,-0.494109481,-0.587794187
ES1651A_2018,ES1651A,2018,46.567,91.23,-5.7759,43.2561,205,274677.4309,4792996.767,3.840892136,22.445,NA,96.65314975,12.30833333,92.725,10.61666667,3.111067872,-1.244018578,0.961390303,-0.758270213,1.037654654,-0.390966096,-0.496623417,-0.532837279
ES1651A_2019,ES1651A,2019,53.792,96.16,-5.7759,43.2561,205,274677.4309,4792996.767,3.985124757,23.293,NA,96.24198416,12.45,84.6,10.325,3.148152886,-1.17936312,0.709235754,-0.758270213,1.037654654,-0.390966096,-0.498435112,-0.707700164
ES1651A_2020,ES1651A,2020,108.75,95.63,-5.7759,43.2561,205,274677.4309,4792996.767,4.68905167,22.835,NA,95.80252735,12.86666667,80.9,10.54166667,3.128294447,-0.989200013,0.594408452,-0.758270213,1.037654654,-0.390966096,-0.500371466,-0.577802021
ES1651A_2021,ES1651A,2021,57.083,98.08,-5.7759,43.2561,205,274677.4309,4792996.767,4.044506349,23.404,NA,94.88806111,12.16666667,80.6,10.28333333,3.152906948,-1.308674031,0.58509813,-0.758270213,1.037654654,-0.390966096,-0.504400827,-0.732680578
ES1654A_2020,ES1654A,2020,73.892,93.72,-5.6669,37.9943,573,265814.5121,4208539.027,4.302604568,17.897,6.523,97.28823853,18.00833333,41.40833333,13.21666667,2.884633101,1.357412706,-0.631191964,-0.721526638,-1.504791236,0.752693771,-0.493825061,1.025940416
ES1654A_2021,ES1654A,2021,103.664,88.49,-5.6669,37.9943,573,265814.5121,4208539.027,4.6411549,20.244,8.05,97.60797772,17.70833333,33.10833333,12.88333333,3.007858453,1.22049527,-0.888777534,-0.721526638,-1.504791236,0.752693771,-0.492416212,0.826097117
ES1656A_2020,ES1656A,2020,127.765,93.17,-3.7816,37.7826,480,431174.9858,4181982.104,4.850192639,20.316,NA,97.28823853,16.75,33.49166667,12.11666667,3.011408753,0.783120128,-0.876881011,-0.085997624,-1.607082428,0.463671033,-0.493825061,0.366457545
ES1656A_2021,ES1656A,2021,147.488,97.26,-3.7816,37.7826,480,431174.9858,4181982.104,4.993746817,22.242,9.869,97.60797772,16.5,33.69166667,11.85,3.101982393,0.669022265,-0.87067413,-0.085997624,-1.607082428,0.463671033,-0.492416212,0.206582907
ES1658A_2017,ES1658A,2017,87,64.93,-6.9253,37.2717,48,151915.7177,4132240.92,4.465908119,22.461,17.537,96.36453225,19.45833333,31.06666667,14.45,3.111780472,2.019180313,-0.952139446,-1.14572953,-1.853943884,-0.878886202,-0.497895136,1.765360602
ES1658A_2020,ES1658A,2020,104.051,93.99,-6.9253,37.2717,48,151915.7177,4132240.92,4.644881164,16.346,17.406,97.28823853,19.18333333,37.66666667,14.675,2.793983219,1.893672663,-0.747312366,-1.14572953,-1.853943884,-0.878886202,-0.493825061,1.900254826
ES1658A_2021,ES1658A,2021,65.063,96.71,-6.9253,37.2717,48,151915.7177,4132240.92,4.175356031,20.691,5.152,97.60797772,18.91666667,31.325,14.33333333,3.029698823,1.771968279,-0.944122224,-1.14572953,-1.853943884,-0.878886202,-0.492416212,1.695415447
ES1661A_2017,ES1661A,2017,68.583,97.81,-1.6269,42.0747,383,613584.9098,4658982.257,4.228044691,18.124,NA,61.79482244,15.01666667,37.03333333,10.48333333,2.897237027,-0.007958389,-0.76696749,0.640345328,0.466814718,0.162217209,-0.650217693,-0.612774601
ES1661A_2018,ES1661A,2018,55.917,93.42,-1.6269,42.0747,383,613584.9098,4658982.257,4.023868448,12.212,NA,62.25676066,14.94166667,56.275,10.6,2.502419075,-0.042187748,-0.169813795,0.640345328,0.466814718,0.162217209,-0.64818228,-0.542829446
ES1661A_2019,ES1661A,2019,52.125,96.99,-1.6269,42.0747,383,613584.9098,4658982.257,3.95364468,14.414,NA,62.86497931,15.00833333,44.99166667,10.31666667,2.668199957,-0.011761654,-0.519985343,0.640345328,0.466814718,0.162217209,-0.645502321,-0.712696244
ES1661A_2020,ES1661A,2020,85.333,95.08,-1.6269,42.0747,383,613584.9098,4658982.257,4.44656125,17.717,NA,63.23549225,15.225,46.00833333,10.51666667,2.874524631,0.087123162,-0.488433697,0.640345328,0.466814718,0.162217209,-0.643869751,-0.592790268
ES1661A_2021,ES1661A,2021,90.375,85.48,-1.6269,42.0747,383,613584.9098,4658982.257,4.50396768,13.126,NA,63.44259455,14.63333333,43.90833333,10.275,2.574594996,-0.182908449,-0.553605949,0.640345328,0.466814718,0.162217209,-0.642957208,-0.737676658
ES1662A_2017,ES1662A,2017,60.913,96.16,-1.8083,42.3083,460,598216.6113,4684694.925,4.109446617,15.424,NA,61.79482244,15.01666667,37.03333333,10.48333333,2.735924738,-0.007958389,-0.76696749,0.579195929,0.579687758,0.401515605,-0.650217693,-0.612774601
ES1662A_2018,ES1662A,2018,58.792,99.45,-1.8083,42.3083,460,598216.6113,4684694.925,4.074005791,14.435,NA,62.25676066,14.94166667,56.275,10.6,2.669655813,-0.042187748,-0.169813795,0.579195929,0.579687758,0.401515605,-0.64818228,-0.542829446
ES1662A_2019,ES1662A,2019,63.542,98.08,-1.8083,42.3083,460,598216.6113,4684694.925,4.151701105,15.345,NA,62.86497931,15.00833333,44.99166667,10.31666667,2.730789688,-0.011761654,-0.519985343,0.579195929,0.579687758,0.401515605,-0.645502321,-0.712696244
ES1662A_2020,ES1662A,2020,81.458,95.36,-1.8083,42.3083,460,598216.6113,4684694.925,4.40008755,16.83,NA,63.23549225,15.225,46.00833333,10.51666667,2.823163008,0.087123162,-0.488433697,0.579195929,0.579687758,0.401515605,-0.643869751,-0.592790268
